Age,Income,Expenses,CIBIL_Score,Experience,Employment_Stability,Employment_Type,Loan_Type,Purpose,Education,Loan_Amount,Loan_Tenure,Collateral,Insurance,Tax_History,Residence_Type,Interest_Rate,Residence,Total_Debt,Salary_Growth,Loan_Eligibility,Total_Assets
61,250051.5,62983.9,762,9,Permanent,Salaried,Education Loan,Car Purchase,Master's,467045,3,Yes,Yes,Good,Rented,13.71,Semi-Urban,134878.5,13.66,Eligible,992685.495
49,117012.0,53008.2,723,33,Permanent,Salaried,Education Loan,Car Purchase,Bachelor's,291563,19,Yes,Yes,Good,Owned,7.44,Semi-Urban,474738.0,11.02,Eligible,896679.165
54,178977.0,60087.99999999999,813,4,Permanent,Salaried,Personal Loan,Business Expansion,High School,992609,16,Yes,Yes,Good,Owned,8.14,Semi-Urban,124874.5,10.91,Eligible,375381.705
54,266670.0,22602.3,710,22,Permanent,Salaried,Home Loan,Medical Emergency,Master's,4557381,1,Yes,Yes,Good,Company Provided,13.88,Urban,453423.0,3.43,Eligible,2637169.26
48,161932.0,49788.0,528,24,Contract Based,Self-Employed,Car Loan,House Purchase,High School,255655,22,Yes,Yes,Average,Company Provided,7.06,Rural,787119.0,11.27,Not Eligible,1119837.91
33,252765.0,6822.9,806,28,Permanent,Salaried,Education Loan,Medical Emergency,Master's,111640,29,Yes,Yes,Good,Rented,13.85,Semi-Urban,460080.5,3.0,Eligible,747517.425
35,87300.0,79822.0,812,39,Permanent,Salaried,Education Loan,Education,Bachelor's,143798,12,Yes,No,Average,Owned,7.1,Rural,543358.0,2.73,Not Eligible,522765.82
43,149263.0,5045.0,496,12,Permanent,Salaried,Home Loan,Business Expansion,Bachelor's,4528176,20,Yes,No,Good,Owned,14.12,Rural,154223.0,6.23,Not Eligible,1421717.35
64,61263.0,8930.599999999999,740,31,Permanent,Salaried,Car Loan,Medical Emergency,Master's,734460,24,Yes,Yes,Good,Rented,8.18,Urban,442573.5,2.3,Eligible,538967.3999999999
46,62372.0,28437.0,889,33,New Joining,Salaried,Personal Loan,Business Expansion,PhD,707781,6,No,Yes,Average,Owned,7.46,Rural,349914.0,4.08,Not Eligible,273897.39
24,201474.0,17209.5,714,11,Permanent,Salaried,Education Loan,Medical Emergency,High School,480414,3,Yes,Yes,Good,Company Provided,9.77,Semi-Urban,311192.5,11.44,Eligible,1041453.585
46,178456.5,10397.8,711,23,Permanent,Salaried,Education Loan,Education,PhD,595203,28,Yes,Yes,Good,Rented,8.69,Rural,79837.5,12.85,Eligible,1575496.965
60,88116.0,39953.2,812,39,Permanent,Salaried,Education Loan,Education,High School,496794,7,Yes,Yes,Good,Owned,7.02,Urban,22322.5,4.33,Eligible,810675.375
29,204123.0,43365.0,775,20,Permanent,Salaried,Car Loan,Medical Emergency,Bachelor's,462163,3,Yes,Yes,Good,Owned,8.38,Rural,486546.0,12.7,Eligible,1901768.34
25,116163.0,15644.3,828,28,Permanent,Salaried,Education Loan,House Purchase,High School,179762,13,Yes,Yes,Good,Company Provided,12.13,Rural,438506.5,8.25,Eligible,1113203.52
52,223605.0,18443.6,846,22,Permanent,Salaried,Car Loan,Education,Master's,394668,16,Yes,Yes,Good,Rented,13.32,Rural,48522.5,14.45,Eligible,1342599.645
40,105990.0,39296.0,871,32,Permanent,Business Owner,Education Loan,Car Purchase,Master's,277087,14,No,Yes,Good,Company Provided,13.21,Semi-Urban,376347.0,3.81,Not Eligible,942479.22
31,141670.0,24455.0,844,7,Contract Based,Business Owner,Education Loan,House Purchase,Master's,531841,9,Yes,No,Average,Owned,12.57,Semi-Urban,762134.0,2.7,Not Eligible,676585.68
35,190375.5,58676.8,787,12,Permanent,Salaried,Car Loan,Medical Emergency,PhD,257439,8,Yes,Yes,Good,Rented,5.05,Rural,194733.5,12.99,Eligible,1657190.895
52,35475.0,41314.7,796,4,Permanent,Salaried,Car Loan,House Purchase,Bachelor's,819532,15,Yes,Yes,Good,Company Provided,9.27,Rural,353526.5,6.71,Eligible,169560.495
48,97675.5,53846.1,709,9,Permanent,Salaried,Personal Loan,Car Purchase,Bachelor's,1207266,19,Yes,Yes,Good,Company Provided,6.69,Urban,384300.0,7.94,Eligible,670693.0650000001
42,111244.0,44293.0,340,13,Contract Based,Self-Employed,Home Loan,Education,Bachelor's,1900457,13,No,Yes,Average,Rented,5.73,Rural,609558.0,8.65,Not Eligible,639399.31
61,23190.0,93552.0,768,23,New Joining,Self-Employed,Education Loan,Education,Master's,460660,14,No,No,Good,Owned,12.36,Urban,59391.0,12.73,Not Eligible,212038.08
37,102169.5,35781.2,772,10,Permanent,Salaried,Education Loan,Education,Bachelor's,249521,11,Yes,Yes,Good,Rented,12.93,Urban,384415.0,2.99,Eligible,258710.25
46,239791.5,31838.8,843,2,Permanent,Salaried,Home Loan,Car Purchase,PhD,4129402,18,Yes,Yes,Good,Company Provided,13.15,Rural,381909.0,9.16,Eligible,2299683.27
64,52125.0,35215.0,341,28,Permanent,Salaried,Home Loan,House Purchase,PhD,2153285,3,No,Yes,Good,Company Provided,13.9,Semi-Urban,757771.0,7.6,Not Eligible,296943.4
27,225000.0,60646.6,786,29,Permanent,Salaried,Home Loan,Medical Emergency,PhD,3487919,29,Yes,Yes,Good,Rented,10.9,Urban,151289.0,6.42,Eligible,1316507.37
62,252796.5,5882.799999999999,764,36,Permanent,Salaried,Education Loan,Medical Emergency,Master's,350986,4,Yes,Yes,Good,Rented,14.98,Semi-Urban,370330.5,6.53,Eligible,2179746.9000000004
46,279735.0,29582.0,727,6,Permanent,Salaried,Education Loan,House Purchase,High School,376481,3,Yes,Yes,Good,Rented,9.84,Semi-Urban,475571.5,14.09,Eligible,2050305.33
45,131904.0,70642.0,575,16,Permanent,Salaried,Education Loan,Education,Bachelor's,699530,25,No,Yes,Good,Rented,13.83,Semi-Urban,183735.0,5.49,Not Eligible,1270193.29
30,198157.0,85731.0,389,19,Contract Based,Salaried,Car Loan,Medical Emergency,PhD,761287,13,No,No,Good,Company Provided,6.13,Urban,16499.0,7.91,Not Eligible,1262840.58
39,38768.0,51009.0,823,10,Permanent,Business Owner,Personal Loan,Education,High School,1947887,16,No,No,Good,Rented,6.49,Urban,544220.0,8.41,Not Eligible,250798.51
31,151648.5,68382.3,849,24,Permanent,Salaried,Personal Loan,Business Expansion,High School,813382,28,Yes,Yes,Good,Rented,10.9,Rural,269498.0,11.36,Eligible,1482155.01
33,178957.0,34605.0,757,23,Contract Based,Self-Employed,Home Loan,Business Expansion,PhD,1975240,13,No,No,Good,Company Provided,6.24,Urban,580483.0,8.75,Not Eligible,1684257.66
28,161131.5,40743.5,810,1,Permanent,Salaried,Home Loan,Medical Emergency,PhD,1898200,27,Yes,Yes,Good,Company Provided,5.75,Rural,445344.5,10.08,Eligible,591279.075
60,40342.5,29798.3,824,26,Permanent,Salaried,Education Loan,House Purchase,Bachelor's,654649,10,Yes,Yes,Good,Company Provided,6.96,Urban,109677.0,7.18,Eligible,179748.36000000002
24,136525.5,7405.999999999999,730,18,Permanent,Salaried,Personal Loan,House Purchase,Bachelor's,641956,18,Yes,Yes,Good,Rented,12.88,Semi-Urban,399255.5,11.34,Eligible,956048.58
51,65898.0,7279.999999999999,759,28,Permanent,Salaried,Personal Loan,House Purchase,High School,1407235,8,Yes,Yes,Good,Rented,14.27,Urban,196394.0,8.06,Eligible,627019.47
48,62040.0,31250.1,845,36,Permanent,Salaried,Car Loan,Education,High School,317597,7,Yes,Yes,Good,Owned,8.33,Semi-Urban,319984.0,4.9,Eligible,403685.265
31,112270.5,63821.1,848,10,Permanent,Salaried,Education Loan,Business Expansion,High School,654380,17,Yes,Yes,Good,Rented,14.75,Urban,461288.5,12.62,Eligible,882736.2000000001
63,165547.5,30810.5,752,18,Permanent,Salaried,Education Loan,Education,Master's,628699,22,Yes,Yes,Good,Owned,13.1,Semi-Urban,298359.5,11.95,Eligible,455584.98
21,158202.0,53699.1,774,27,Permanent,Salaried,Personal Loan,Car Purchase,High School,1823657,6,Yes,Yes,Good,Rented,7.26,Rural,488883.0,10.16,Eligible,977845.5
58,88396.5,54463.5,825,38,Permanent,Salaried,Personal Loan,Car Purchase,Master's,905395,15,Yes,Yes,Good,Company Provided,10.86,Semi-Urban,235530.0,8.79,Eligible,281172.765
44,75823.0,19974.0,532,20,Permanent,Business Owner,Car Loan,Medical Emergency,Bachelor's,444559,9,No,No,Good,Owned,14.82,Semi-Urban,561545.0,4.71,Not Eligible,309741.27
51,58032.0,19037.0,670,25,Permanent,Salaried,Car Loan,Car Purchase,High School,420544,28,No,Yes,Average,Owned,13.49,Urban,625207.0,13.29,Not Eligible,193271.9
61,58210.5,62504.4,771,21,Permanent,Salaried,Education Loan,House Purchase,Bachelor's,523802,10,Yes,Yes,Good,Company Provided,8.63,Rural,413402.5,3.26,Eligible,193683.585
46,244258.5,14816.9,741,5,Permanent,Salaried,Car Loan,Medical Emergency,High School,943706,27,Yes,Yes,Good,Owned,8.06,Urban,383339.5,6.98,Eligible,2426380.95
25,238714.5,65627.8,802,10,Permanent,Salaried,Personal Loan,Business Expansion,Bachelor's,997887,8,Yes,Yes,Good,Rented,13.19,Semi-Urban,399477.0,13.08,Eligible,1046992.935
40,73413.0,95703.0,872,13,Permanent,Self-Employed,Education Loan,Business Expansion,High School,236958,7,No,No,Good,Owned,10.49,Semi-Urban,469517.0,9.74,Not Eligible,478937.55
61,177221.0,48148.0,662,35,Contract Based,Salaried,Personal Loan,Car Purchase,Master's,1727144,29,No,No,Good,Company Provided,6.63,Semi-Urban,80845.0,7.7,Not Eligible,382918.47
31,35540.0,77153.0,889,39,Permanent,Salaried,Education Loan,Car Purchase,PhD,560470,23,No,Yes,Good,Rented,8.28,Semi-Urban,388113.0,12.29,Not Eligible,300351.72
53,90248.0,26534.0,810,1,Permanent,Business Owner,Education Loan,Business Expansion,Bachelor's,192009,5,Yes,No,Good,Owned,11.62,Urban,920119.0,14.86,Not Eligible,671609.54
58,130494.0,95995.0,394,19,Contract Based,Salaried,Personal Loan,Car Purchase,Bachelor's,783828,18,No,Yes,Average,Rented,6.53,Urban,198920.0,4.45,Not Eligible,499821.79
47,105435.0,91078.0,515,21,Permanent,Self-Employed,Education Loan,Car Purchase,PhD,612674,16,No,No,Average,Owned,11.99,Urban,524551.0,2.66,Not Eligible,241285.96
54,59680.5,43315.3,737,38,Permanent,Salaried,Education Loan,Education,High School,515028,15,Yes,Yes,Good,Company Provided,12.1,Rural,173227.0,8.02,Eligible,250458.045
35,61473.0,49587.3,700,3,Permanent,Salaried,Car Loan,Business Expansion,Master's,822822,10,Yes,Yes,Good,Owned,7.71,Semi-Urban,69115.5,5.74,Eligible,432071.775
52,63909.0,24329.2,780,28,Permanent,Salaried,Personal Loan,Business Expansion,Master's,767334,29,Yes,Yes,Good,Company Provided,8.98,Rural,111712.5,10.67,Eligible,135590.805
41,161222.0,17683.0,690,23,Permanent,Self-Employed,Personal Loan,Car Purchase,Master's,869103,28,Yes,Yes,Good,Rented,14.35,Semi-Urban,854181.0,8.43,Not Eligible,419639.98
25,198334.5,38139.5,760,0,Permanent,Salaried,Car Loan,House Purchase,High School,437384,21,Yes,Yes,Good,Rented,12.49,Urban,62795.0,8.49,Eligible,1046170.56
26,100404.0,11217.5,740,23,Permanent,Salaried,Education Loan,Education,Bachelor's,235397,1,Yes,Yes,Good,Rented,12.88,Semi-Urban,329542.0,6.61,Eligible,342176.145
58,169929.0,63998.2,743,29,Permanent,Salaried,Home Loan,House Purchase,High School,1554388,27,Yes,Yes,Good,Owned,10.16,Semi-Urban,409727.0,4.74,Eligible,1198760.79
42,239497.5,16600.5,725,11,Permanent,Salaried,Home Loan,Car Purchase,Master's,1982794,26,Yes,Yes,Good,Company Provided,7.13,Rural,176812.0,4.77,Eligible,813638.31
38,252645.0,52567.9,806,18,Permanent,Salaried,Personal Loan,Business Expansion,PhD,1361880,6,Yes,Yes,Good,Owned,10.91,Urban,29182.5,7.03,Eligible,2513544.63
34,57381.0,97943.0,558,36,Permanent,Salaried,Car Loan,House Purchase,Master's,522012,15,No,Yes,Average,Company Provided,12.72,Semi-Urban,542218.0,10.86,Not Eligible,314821.03
30,212197.5,64481.2,848,39,Permanent,Salaried,Education Loan,Medical Emergency,Bachelor's,716566,2,Yes,Yes,Good,Company Provided,5.04,Urban,17470.0,6.38,Eligible,676174.425
33,48074.0,80705.0,399,3,Contract Based,Business Owner,Car Loan,House Purchase,High School,838194,12,No,No,Poor,Rented,6.14,Rural,988338.0,6.24,Not Eligible,124543.96
51,171667.0,22116.0,800,14,Permanent,Salaried,Education Loan,Business Expansion,High School,296911,1,No,Yes,Good,Company Provided,9.74,Semi-Urban,492661.0,7.53,Not Eligible,920904.68
50,64194.0,41744.0,682,19,Contract Based,Salaried,Personal Loan,Car Purchase,Master's,1366769,15,No,No,Good,Owned,9.37,Semi-Urban,56103.0,14.88,Not Eligible,543898.92
23,70279.5,64805.3,821,19,Permanent,Salaried,Personal Loan,House Purchase,Bachelor's,1033639,13,Yes,Yes,Good,Rented,14.82,Semi-Urban,100313.5,3.19,Eligible,387287.88
50,93719.0,7124.0,879,20,Permanent,Self-Employed,Home Loan,Car Purchase,Bachelor's,3715449,1,No,No,Good,Company Provided,5.92,Semi-Urban,344644.0,5.83,Not Eligible,293213.2
26,171733.0,43051.0,644,9,New Joining,Self-Employed,Car Loan,Education,PhD,325572,1,Yes,Yes,Good,Owned,8.24,Urban,684001.0,5.8,Not Eligible,1014885.74
49,208086.0,8523.199999999999,820,29,Permanent,Salaried,Personal Loan,Medical Emergency,Master's,1156425,4,Yes,Yes,Good,Owned,13.15,Rural,106685.0,14.67,Eligible,977788.845
28,281350.5,67417.0,806,23,Permanent,Salaried,Car Loan,Business Expansion,PhD,412105,28,Yes,Yes,Good,Rented,11.12,Rural,476500.5,7.29,Eligible,1692308.775
64,33703.0,69818.0,567,39,Permanent,Salaried,Personal Loan,Business Expansion,High School,1344164,21,No,Yes,Good,Company Provided,10.62,Semi-Urban,606198.0,9.37,Not Eligible,172865.99
63,272830.5,16573.2,832,39,Permanent,Salaried,Education Loan,Car Purchase,High School,351475,14,Yes,Yes,Good,Company Provided,12.41,Rural,23151.0,4.58,Eligible,1959772.275
64,270955.5,35123.899999999994,826,37,Permanent,Salaried,Education Loan,Medical Emergency,Bachelor's,155947,21,Yes,Yes,Good,Rented,5.4,Rural,378915.5,2.17,Eligible,2283882.99
53,206236.5,66707.2,712,2,Permanent,Salaried,Home Loan,Business Expansion,PhD,2026030,27,Yes,Yes,Good,Rented,14.47,Urban,46898.5,6.41,Eligible,1875025.035
37,117679.5,4197.9,767,28,Permanent,Salaried,Personal Loan,House Purchase,Bachelor's,518590,17,Yes,Yes,Good,Rented,6.91,Urban,288948.0,10.31,Eligible,933236.205
31,162717.0,45031.0,796,7,Permanent,Salaried,Home Loan,Business Expansion,Master's,3059783,13,Yes,Yes,Good,Rented,5.82,Urban,110749.0,10.99,Eligible,787580.22
33,53161.0,48769.0,396,28,Permanent,Self-Employed,Home Loan,House Purchase,Bachelor's,1637760,12,No,Yes,Average,Owned,8.39,Urban,333160.0,11.8,Not Eligible,297045.82
31,134296.0,83653.0,761,9,Permanent,Self-Employed,Personal Loan,Business Expansion,High School,561807,27,Yes,No,Average,Rented,12.02,Semi-Urban,606776.0,13.19,Not Eligible,958084.28
51,241182.0,11361.7,779,4,Permanent,Salaried,Personal Loan,House Purchase,High School,1837286,6,Yes,Yes,Good,Company Provided,7.31,Urban,481972.0,3.5,Eligible,906513.45
48,53349.0,77976.0,376,10,Permanent,Salaried,Education Loan,Education,Bachelor's,194060,19,Yes,No,Good,Company Provided,5.5,Semi-Urban,784053.0,3.08,Not Eligible,406204.76
64,100647.0,63312.9,737,3,Permanent,Salaried,Home Loan,Car Purchase,Master's,4703806,20,Yes,Yes,Good,Company Provided,5.57,Rural,92276.0,12.24,Eligible,724489.125
26,128435.0,60965.0,445,34,Contract Based,Self-Employed,Education Loan,Education,PhD,622649,16,Yes,Yes,Good,Owned,7.57,Rural,359958.0,7.66,Not Eligible,931397.39
61,226806.0,60300.8,723,39,Permanent,Salaried,Car Loan,House Purchase,High School,329209,21,Yes,Yes,Good,Company Provided,6.35,Urban,83739.5,14.31,Eligible,1058416.38
36,71990.0,66517.0,596,11,Permanent,Business Owner,Car Loan,Car Purchase,High School,312076,16,Yes,No,Good,Owned,8.72,Semi-Urban,450055.0,14.27,Not Eligible,490434.39
24,133381.5,68385.09999999999,709,20,Permanent,Salaried,Home Loan,Medical Emergency,Master's,2105262,12,Yes,Yes,Good,Company Provided,6.73,Semi-Urban,87869.5,3.84,Eligible,477753.27
55,281415.0,69520.5,726,15,Permanent,Salaried,Home Loan,House Purchase,Bachelor's,4134544,29,Yes,Yes,Good,Rented,8.44,Semi-Urban,86355.5,10.99,Eligible,989896.335
46,120572.0,32387.0,822,13,New Joining,Self-Employed,Personal Loan,Business Expansion,High School,1133319,20,Yes,Yes,Good,Owned,9.44,Rural,496994.0,2.87,Not Eligible,982440.71
32,40819.5,6363.0,849,20,Permanent,Salaried,Personal Loan,Business Expansion,High School,1289818,20,Yes,Yes,Good,Owned,12.43,Urban,353746.5,7.24,Eligible,205586.715
31,217039.5,20961.5,840,26,Permanent,Salaried,Home Loan,Medical Emergency,Master's,2042178,26,Yes,Yes,Good,Owned,7.27,Rural,314398.5,12.94,Eligible,1379674.635
57,195295.0,45239.0,461,35,New Joining,Salaried,Home Loan,Education,Bachelor's,1804047,13,No,No,Poor,Company Provided,9.75,Semi-Urban,87846.0,7.99,Not Eligible,847958.67
45,111655.0,8743.0,729,0,Contract Based,Self-Employed,Car Loan,House Purchase,Master's,539775,1,No,No,Poor,Rented,13.15,Rural,484707.0,2.44,Not Eligible,433985.14
38,132556.5,25146.8,726,0,Permanent,Salaried,Education Loan,Business Expansion,Master's,708599,18,Yes,Yes,Good,Company Provided,14.86,Urban,57991.0,5.12,Eligible,1092124.275
39,132411.0,10637.2,818,21,Permanent,Salaried,Car Loan,Car Purchase,Bachelor's,244600,2,Yes,Yes,Good,Owned,10.57,Urban,485937.5,3.12,Eligible,1106088.555
43,191779.5,67770.5,748,14,Permanent,Salaried,Car Loan,Medical Emergency,High School,542136,2,Yes,Yes,Good,Rented,9.32,Urban,433543.5,7.31,Eligible,1666617.81
58,24134.0,73860.0,872,19,Permanent,Salaried,Education Loan,Education,PhD,558781,26,No,Yes,Good,Owned,11.32,Semi-Urban,56726.0,11.06,Not Eligible,213237.45
38,167142.0,32480.0,832,2,Permanent,Salaried,Home Loan,Education,PhD,1568214,1,Yes,Yes,Good,Owned,9.86,Rural,391512.5,10.58,Eligible,884354.5050000001
46,89401.5,63123.9,733,13,Permanent,Salaried,Home Loan,Car Purchase,PhD,4020911,10,Yes,Yes,Good,Company Provided,6.65,Semi-Urban,244813.0,11.35,Eligible,757386.135
26,140833.5,68612.59999999999,751,8,Permanent,Salaried,Car Loan,Car Purchase,Master's,770582,24,Yes,Yes,Good,Company Provided,9.59,Urban,110941.0,6.99,Eligible,671420.22
24,35690.0,85399.0,460,18,Permanent,Self-Employed,Car Loan,Medical Emergency,High School,517419,1,No,Yes,Good,Rented,14.79,Semi-Urban,531543.0,5.45,Not Eligible,86374.95
64,21909.0,53795.0,752,39,Contract Based,Business Owner,Education Loan,Car Purchase,High School,623552,14,No,Yes,Average,Company Provided,11.4,Urban,384117.0,2.74,Not Eligible,164639.57
49,111239.0,56553.0,469,33,Permanent,Salaried,Personal Loan,Business Expansion,High School,1463566,8,No,Yes,Good,Company Provided,7.83,Rural,613530.0,14.24,Not Eligible,399534.37
54,150048.0,20377.7,757,3,Permanent,Salaried,Personal Loan,Education,High School,738794,1,Yes,Yes,Good,Company Provided,14.47,Urban,107805.0,3.54,Eligible,842035.845
37,48093.0,47658.1,765,32,Permanent,Salaried,Home Loan,Car Purchase,Master's,2601243,14,Yes,Yes,Good,Owned,8.89,Rural,229908.0,4.32,Eligible,159233.77500000002
63,143079.0,46620.0,768,36,Permanent,Salaried,Personal Loan,House Purchase,PhD,1698694,10,Yes,Yes,Good,Owned,8.9,Rural,371607.0,2.33,Eligible,734322.9450000001
63,278704.5,38515.4,812,1,Permanent,Salaried,Home Loan,Car Purchase,PhD,4183844,19,Yes,Yes,Good,Company Provided,11.17,Urban,73223.5,6.12,Eligible,2530338.75
36,234337.5,5739.299999999999,720,26,Permanent,Salaried,Home Loan,Education,Bachelor's,3594700,25,Yes,Yes,Good,Owned,10.69,Rural,409428.5,12.65,Eligible,1618151.3850000002
22,242329.5,39127.9,840,16,Permanent,Salaried,Home Loan,Business Expansion,High School,2254729,8,Yes,Yes,Good,Company Provided,7.9,Rural,211052.5,6.32,Eligible,771846.795
54,178905.0,30126.6,769,30,Permanent,Salaried,Education Loan,Car Purchase,PhD,310873,2,Yes,Yes,Good,Rented,9.67,Urban,215416.0,10.66,Eligible,1396176.285
28,129637.5,42026.6,722,5,Permanent,Salaried,Car Loan,Business Expansion,PhD,602109,4,Yes,Yes,Good,Company Provided,8.33,Urban,372267.0,14.55,Eligible,1138573.44
33,157471.5,9027.9,762,30,Permanent,Salaried,Personal Loan,House Purchase,High School,1759432,24,Yes,Yes,Good,Rented,12.38,Urban,83577.5,13.6,Eligible,524559.75
62,186705.0,48678.7,715,2,Permanent,Salaried,Education Loan,Education,High School,314317,12,Yes,Yes,Good,Company Provided,6.23,Semi-Urban,479710.0,4.34,Eligible,1484822.445
28,268915.5,13924.4,700,39,Permanent,Salaried,Personal Loan,Medical Emergency,PhD,1564939,29,Yes,Yes,Good,Rented,12.5,Urban,440292.5,6.67,Eligible,1719177.06
50,108887.0,13271.0,737,2,Permanent,Self-Employed,Education Loan,Education,Bachelor's,222487,9,No,Yes,Good,Owned,6.61,Urban,509263.0,11.76,Not Eligible,744145.81
52,152313.0,20870.5,718,32,Permanent,Salaried,Personal Loan,Medical Emergency,High School,635364,23,Yes,Yes,Good,Company Provided,8.06,Rural,215057.5,14.71,Eligible,1448831.595
56,195221.0,50612.0,372,12,New Joining,Business Owner,Personal Loan,Medical Emergency,PhD,915771,1,Yes,Yes,Good,Rented,8.33,Rural,151134.0,11.31,Not Eligible,447541.36
50,103668.0,26849.9,742,20,Permanent,Salaried,Car Loan,Education,Bachelor's,264502,8,Yes,Yes,Good,Rented,14.9,Rural,133295.5,5.28,Eligible,737112.255
21,243018.0,56061.6,819,36,Permanent,Salaried,Personal Loan,Medical Emergency,Master's,1246742,28,Yes,Yes,Good,Owned,10.9,Semi-Urban,284473.0,3.73,Eligible,644469.285
63,118515.0,14886.9,766,15,Permanent,Salaried,Education Loan,Business Expansion,Bachelor's,138354,17,Yes,Yes,Good,Rented,12.78,Semi-Urban,349670.5,8.44,Eligible,985652.46
59,66727.5,16287.6,721,20,Permanent,Salaried,Personal Loan,House Purchase,High School,1313861,16,Yes,Yes,Good,Company Provided,10.55,Urban,303206.0,4.51,Eligible,611829.09
37,163948.5,13484.1,769,12,Permanent,Salaried,Car Loan,Car Purchase,Master's,974812,15,Yes,Yes,Good,Rented,14.83,Rural,206626.5,4.96,Eligible,441388.395
40,125584.0,75935.0,720,3,Contract Based,Self-Employed,Personal Loan,Medical Emergency,Bachelor's,1215862,9,Yes,No,Poor,Rented,6.77,Rural,160306.0,10.25,Not Eligible,277128.12
44,228208.5,45262.0,794,30,Permanent,Salaried,Education Loan,Medical Emergency,PhD,136271,8,Yes,Yes,Good,Rented,11.05,Rural,202427.5,8.69,Eligible,2201150.79
42,60910.5,49368.9,774,8,Permanent,Salaried,Personal Loan,Education,High School,1977126,20,Yes,Yes,Good,Owned,12.97,Semi-Urban,353855.5,3.57,Eligible,573302.505
49,81597.0,68379.0,804,32,Permanent,Self-Employed,Car Loan,Business Expansion,Master's,856566,26,No,No,Good,Owned,11.29,Urban,521777.0,4.0,Not Eligible,766194.14
42,94554.0,99542.0,600,36,Permanent,Salaried,Car Loan,Car Purchase,PhD,602673,14,No,No,Good,Owned,13.97,Semi-Urban,197750.0,2.25,Not Eligible,899915.92
64,299389.5,32389.7,732,36,Permanent,Salaried,Car Loan,Medical Emergency,Master's,590136,12,Yes,Yes,Good,Rented,11.01,Rural,393158.0,4.86,Eligible,1796569.14
29,35187.0,71612.0,577,23,Contract Based,Salaried,Car Loan,Business Expansion,Bachelor's,266954,27,Yes,No,Poor,Owned,13.26,Semi-Urban,415120.0,13.54,Not Eligible,345367.33
57,35977.5,8564.5,737,24,Permanent,Salaried,Home Loan,Car Purchase,PhD,1902714,15,Yes,Yes,Good,Owned,6.76,Urban,447372.0,12.31,Eligible,328780.38
30,291186.0,65629.9,794,28,Permanent,Salaried,Car Loan,Education,High School,618590,4,Yes,Yes,Good,Company Provided,7.62,Urban,342460.0,7.39,Eligible,809877.24
56,255952.5,14991.9,833,39,Permanent,Salaried,Personal Loan,Medical Emergency,PhD,567859,4,Yes,Yes,Good,Rented,9.44,Rural,457654.5,11.65,Eligible,2176024.26
57,297591.0,27726.3,829,35,Permanent,Salaried,Personal Loan,Education,Bachelor's,1554007,22,Yes,Yes,Good,Owned,13.52,Semi-Urban,449170.0,7.29,Eligible,2291317.815
48,107271.0,27231.4,700,14,Permanent,Salaried,Personal Loan,Education,Master's,1927740,2,Yes,Yes,Good,Company Provided,9.27,Rural,33520.5,12.3,Eligible,329620.62
48,38608.0,28645.0,861,17,Contract Based,Business Owner,Personal Loan,Medical Emergency,PhD,740307,4,No,No,Good,Company Provided,11.27,Rural,284453.0,4.37,Not Eligible,305133.85
62,91327.0,67873.0,677,19,New Joining,Business Owner,Home Loan,Business Expansion,Master's,2962652,20,No,Yes,Good,Rented,8.96,Urban,499835.0,3.98,Not Eligible,536946.27
63,37221.0,92218.0,359,4,Permanent,Salaried,Home Loan,Business Expansion,High School,1851286,24,Yes,Yes,Good,Rented,13.06,Rural,981097.0,3.01,Not Eligible,328683.43
41,102759.0,48690.6,705,17,Permanent,Salaried,Home Loan,Education,PhD,3248075,18,Yes,Yes,Good,Company Provided,7.0,Rural,420589.5,5.14,Eligible,878628.045
44,40968.0,67233.0,690,39,Permanent,Self-Employed,Personal Loan,Education,Master's,1322928,15,Yes,Yes,Poor,Rented,10.94,Urban,650926.0,3.9,Not Eligible,390779.27
62,221515.5,19880.7,756,0,Permanent,Salaried,Education Loan,House Purchase,High School,357478,8,Yes,Yes,Good,Company Provided,10.78,Semi-Urban,18586.0,12.38,Eligible,576434.925
60,179009.0,12771.0,797,18,Permanent,Business Owner,Education Loan,Car Purchase,Bachelor's,331385,28,Yes,No,Good,Owned,9.03,Semi-Urban,987642.0,5.12,Not Eligible,1375140.54
22,192903.0,46335.0,899,22,Permanent,Salaried,Personal Loan,Education,PhD,1646561,10,Yes,No,Good,Rented,12.05,Semi-Urban,365299.0,8.71,Not Eligible,967713.96
28,291007.5,55615.7,739,25,Permanent,Salaried,Car Loan,Education,PhD,656546,27,Yes,Yes,Good,Owned,5.28,Urban,337503.5,11.83,Eligible,2388574.77
47,297568.5,59103.8,790,28,Permanent,Salaried,Car Loan,Car Purchase,PhD,370516,2,Yes,Yes,Good,Rented,13.41,Rural,356733.5,10.8,Eligible,2029565.7
42,199412.0,72449.0,480,33,Permanent,Self-Employed,Personal Loan,Medical Emergency,Master's,563681,25,No,No,Good,Company Provided,8.48,Semi-Urban,984977.0,4.66,Not Eligible,1189421.78
57,184426.5,68322.8,770,18,Permanent,Salaried,Car Loan,Business Expansion,Master's,499389,9,Yes,Yes,Good,Owned,12.93,Urban,244986.0,3.0,Eligible,375100.815
47,192459.0,4859.4,787,17,Permanent,Salaried,Car Loan,Medical Emergency,High School,663168,16,Yes,Yes,Good,Company Provided,8.05,Semi-Urban,57531.5,13.85,Eligible,1319758.845
